latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
38.11028,126.90793,327.47,1.6,1.24,2025-04-11,1212,Terra,MODIS,100,6.1NRT,278.2,55.71,N
38.09274,126.87564,313.79,1.6,1.25,2025-04-11,1212,Terra,MODIS,88,6.1NRT,276.64,30.19,N
38.08942,126.85828,309.34,1.61,1.25,2025-04-11,1212,Terra,MODIS,36,6.1NRT,276.5,23.29,N
38.11351,126.92496,311.05,1.59,1.24,2025-04-11,1212,Terra,MODIS,14,6.1NRT,277.99,23.72,N
38.16785,126.95638,311.62,1.58,1.24,2025-04-11,1212,Terra,MODIS,83,6.1NRT,278.4,27.45,N
38.13983,126.92878,316.75,1.59,1.24,2025-04-11,1212,Terra,MODIS,76,6.1NRT,277.44,33.35,N
38.14311,126.94566,314.64,1.58,1.24,2025-04-11,1212,Terra,MODIS,43,6.1NRT,276.56,28.79,N
38.14138,126.95243,305.76,1.58,1.24,2025-04-11,1212,Terra,MODIS,64,6.1NRT,276.77,18.58,N
35.86212,128.82881,312.58,1.28,1.12,2025-04-14,0128,Terra,MODIS,39,6.1NRT,289.13,13.97,D
35.87185,128.83136,312,1.28,1.12,2025-04-14,0128,Terra,MODIS,49,6.1NRT,287.13,12.79,D
36.9842,126.70748,308.52,1.02,1.01,2025-04-14,1232,Terra,MODIS,75,6.1NRT,279.92,13.45,N
35.09571,128.86536,309.36,1.01,1,2025-04-16,0109,Terra,MODIS,21,6.1NRT,295.97,5.96,D
35.19213,128.70303,309.49,1.01,1.01,2025-04-16,0109,Terra,MODIS,27,6.1NRT,297.45,7.19,D
35.61732,129.22946,306.77,1,1,2025-04-16,0109,Terra,MODIS,64,6.1NRT,288.99,6.97,D
34.81628,127.92565,304.72,1.05,1.02,2025-04-16,0111,Terra,MODIS,51,6.1NRT,289.45,6.34,D
35.86142,128.83504,303.43,1.34,1.15,2025-04-19,0130,Terra,MODIS,26,6.1NRT,278.47,5.26,D
36.2477,126.86955,309.84,1.09,1.04,2025-04-19,0130,Terra,MODIS,64,6.1NRT,289.64,5.5,D
36.97207,126.76896,318.32,1.16,1.07,2025-04-21,0531,Aqua,MODIS,0,6.1NRT,295.87,15.5,D
37.01148,127.94482,315.65,1.06,1.03,2025-04-21,0531,Aqua,MODIS,54,6.1NRT,302.97,8.51,D
37.48197,129.05156,309.23,1.01,1,2025-04-21,0533,Aqua,MODIS,53,6.1NRT,298.81,6.16,D
36.98727,126.69775,311.79,2.28,1.46,2025-04-23,0512,Aqua,MODIS,0,6.1NRT,297.31,22.89,D
37.24681,127.59855,307.33,1.16,1.07,2025-04-24,0132,Terra,MODIS,42,6.1NRT,293.96,6.74,D
37.01525,127.94753,309.33,1.21,1.1,2025-04-24,0132,Terra,MODIS,25,6.1NRT,295.91,7.96,D
37.06203,126.96914,310.9,1.11,1.05,2025-04-24,0132,Terra,MODIS,64,6.1NRT,295.27,7,D
36.96917,126.85227,314.7,1.1,1.05,2025-04-24,0132,Terra,MODIS,0,6.1NRT,293.79,10.08,D
36.98319,126.70806,314.96,1.09,1.04,2025-04-24,0132,Terra,MODIS,62,6.1NRT,292.9,10.89,D
36.4423,127.39993,311.37,1.17,1.08,2025-04-24,0132,Terra,MODIS,35,6.1NRT,297.69,9.68,D
36.14966,128.44104,312.6,1.33,1.14,2025-04-24,0132,Terra,MODIS,45,6.1NRT,297.44,11.69,D
36.48795,126.37911,306.73,1.07,1.03,2025-04-24,0132,Terra,MODIS,60,6.1NRT,289.85,6.94,D
36.31986,126.95821,305.46,1.13,1.06,2025-04-24,0132,Terra,MODIS,50,6.1NRT,293.17,5.37,D
35.87025,128.83984,311.19,1.41,1.18,2025-04-24,0132,Terra,MODIS,16,6.1NRT,295.78,8.94,D
36.17867,127.0175,308.15,1.14,1.06,2025-04-24,0132,Terra,MODIS,48,6.1NRT,292.62,5.37,D
35.66724,129.31331,310.69,1.51,1.21,2025-04-24,0132,Terra,MODIS,39,6.1NRT,298.18,11.45,D
35.73015,128.46686,308.53,1.35,1.15,2025-04-24,0132,Terra,MODIS,60,6.1NRT,295.95,10.74,D
35.95478,127.01248,305.71,1.15,1.07,2025-04-24,0132,Terra,MODIS,46,6.1NRT,287.69,5.01,D
35.41615,129.1572,312.19,1.5,1.21,2025-04-24,0132,Terra,MODIS,43,6.1NRT,298.95,15.93,D
35.37034,129.2562,306.29,1.53,1.22,2025-04-24,0132,Terra,MODIS,53,6.1NRT,295.52,10.26,D
35.23763,128.0921,303.36,1.32,1.14,2025-04-24,0132,Terra,MODIS,32,6.1NRT,291.16,5.63,D
35.17158,128.11296,309.3,1.33,1.14,2025-04-24,0132,Terra,MODIS,38,6.1NRT,295.05,8.9,D
37.87823,127.20229,309.7,1.1,1.05,2025-04-24,0132,Terra,MODIS,64,6.1NRT,294.66,6.03,D
37.29548,127.80424,309.18,1.19,1.08,2025-04-24,0132,Terra,MODIS,56,6.1NRT,297.03,9.37,D
37.39178,126.71287,308.5,1.08,1.04,2025-04-24,0132,Terra,MODIS,0,6.1NRT,295.76,6.2,D
38.55907,128.33533,300.08,1.05,1.03,2025-04-24,1234,Terra,MODIS,15,6.1NRT,280.98,7.18,N
36.98579,126.70341,300.76,1,1,2025-04-24,1234,Terra,MODIS,33,6.1NRT,284.82,6.75,N
36.98423,126.6925,301.21,1,1,2025-04-24,1234,Terra,MODIS,39,6.1NRT,284.32,6.84,N
37.48251,129.0524,309.13,1,1,2025-04-26,0111,Terra,MODIS,68,6.1NRT,297.8,6.86,D
36.00347,129.37636,314.44,1,1,2025-04-26,0111,Terra,MODIS,48,6.1NRT,300.26,5.52,D
37.42024,129.17462,308.22,1,1,2025-04-26,0111,Terra,MODIS,53,6.1NRT,294.92,5.3,D
35.37053,128.4906,309.41,1,1,2025-04-26,0113,Terra,MODIS,33,6.1NRT,297.77,5.23,D
36.6956,127.2125,314.94,1.18,1.08,2025-04-26,0531,Aqua,MODIS,72,6.1NRT,298.48,12.37,D
37.92413,128.31216,336.18,1.05,1.02,2025-04-26,0531,Aqua,MODIS,89,6.1NRT,292.73,38.23,D
37.93293,128.3093,310.4,1.05,1.02,2025-04-26,0531,Aqua,MODIS,43,6.1NRT,293.44,7.88,D
37.92222,128.30029,323.2,1.05,1.02,2025-04-26,0531,Aqua,MODIS,81,6.1NRT,294.32,20.5,D
35.92409,128.41776,313.25,1.09,1.04,2025-04-26,0531,Aqua,MODIS,48,6.1NRT,301.35,7.93,D
35.90934,128.61359,317.91,1.07,1.03,2025-04-26,0531,Aqua,MODIS,0,6.1NRT,305.72,8.76,D
35.87565,128.46617,314.46,1.08,1.04,2025-04-26,0531,Aqua,MODIS,39,6.1NRT,304.01,8.83,D
35.20182,126.79773,319.18,1.31,1.13,2025-04-26,0531,Aqua,MODIS,33,6.1NRT,303.61,13.06,D
35.11835,128.10487,312.59,1.14,1.06,2025-04-26,0531,Aqua,MODIS,46,6.1NRT,301.34,6.99,D
34.67324,126.74477,308.29,1.34,1.15,2025-04-26,0531,Aqua,MODIS,61,6.1NRT,297.5,7.82,D
35.27065,128.98936,305.4,1.95,1.36,2025-04-28,0510,Aqua,MODIS,7,6.1NRT,291.52,10.79,D
35.92463,128.58617,304.27,2.38,1.49,2025-04-28,1155,Terra,MODIS,59,6.1NRT,287.59,27.46,N
35.91919,128.56097,319.81,2.39,1.49,2025-04-28,1155,Terra,MODIS,99,6.1NRT,288.44,70.04,N
35.92189,128.56561,323.79,2.39,1.49,2025-04-28,1155,Terra,MODIS,100,6.1NRT,288.62,82.38,N
36.98643,126.70512,306.12,1.17,1.08,2025-04-28,1849,Aqua,MODIS,67,6.1NRT,283.72,14.01,N
37.14983,128.1624,307.87,1.29,1.13,2025-04-29,0132,Terra,MODIS,32,6.1NRT,295.41,8.57,D
37.057,126.97253,311.14,1.14,1.07,2025-04-29,0132,Terra,MODIS,68,6.1NRT,297.45,6.6,D
36.97419,126.85486,319.32,1.13,1.06,2025-04-29,0132,Terra,MODIS,43,6.1NRT,299.12,13.46,D
36.96668,126.85983,311.12,1.13,1.06,2025-04-29,0132,Terra,MODIS,0,6.1NRT,296.71,6.99,D
36.9512,126.77939,310.35,1.13,1.06,2025-04-29,0132,Terra,MODIS,0,6.1NRT,297.31,6.24,D
37.87582,127.20271,309.52,1.14,1.06,2025-04-29,0132,Terra,MODIS,35,6.1NRT,295.04,5.61,D
37.18673,128.47615,305.77,1.33,1.14,2025-04-29,0132,Terra,MODIS,43,6.1NRT,293.6,9.23,D
37.29527,127.81064,307.74,1.23,1.1,2025-04-29,0132,Terra,MODIS,29,6.1NRT,295.6,8.14,D
36.70153,127.41573,310.15,1.21,1.09,2025-04-29,0132,Terra,MODIS,33,6.1NRT,297.39,7.82,D
36.85596,126.44789,311,1.1,1.05,2025-04-29,0132,Terra,MODIS,52,6.1NRT,300.02,8.64,D
36.39426,128.03865,303.87,1.31,1.13,2025-04-29,0132,Terra,MODIS,46,6.1NRT,291.85,6.99,D
35.11718,128.10336,309.18,1.39,1.17,2025-04-29,0134,Terra,MODIS,49,6.1NRT,297.01,10.17,D
36.48615,126.38683,324.12,1.1,1.05,2025-04-29,0134,Terra,MODIS,62,6.1NRT,293.43,23.47,D
36.16892,128.1371,317.02,1.34,1.15,2025-04-29,0134,Terra,MODIS,55,6.1NRT,299.01,15.23,D
35.69618,129.1916,303.63,1.57,1.23,2025-04-29,0134,Terra,MODIS,19,6.1NRT,293.63,9.02,D
35.95312,127.00578,311.77,1.19,1.08,2025-04-29,0134,Terra,MODIS,57,6.1NRT,298.17,7.26,D
35.36948,129.25702,305.25,1.6,1.25,2025-04-29,0134,Terra,MODIS,53,6.1NRT,293.42,12.54,D
35.32056,129.20131,303.33,1.6,1.24,2025-04-29,0134,Terra,MODIS,27,6.1NRT,293.08,10,D
36.97812,126.70195,323.67,1.02,1.01,2025-04-29,0550,Aqua,MODIS,70,6.1NRT,303.86,14.78,D
36.98523,126.69556,314.79,1,1,2025-04-29,1234,Terra,MODIS,90,6.1NRT,286.93,15.71,N
36.98674,126.70647,308.19,1,1,2025-04-29,1234,Terra,MODIS,74,6.1NRT,287.26,10.44,N
